Dept,Course,Term,Year,Last Name,INS1,INS2,INS3,INS4,INS5,INS6,UTSC1,UTSC2,UTSC3,Number Invited,Number of Responses,Course Code
MGTSC,Eco of Public Sector Expendit MGEC32H3SLEC01,Winter,2023,Sillamaa,47,44,49,49,49,47,49,34,44,34,7,
MGTSC,Econ of Canadian Public Policy MGEC38H3SLEC01,Winter,2023,Gillezeau,39,4,42,41,39,4,4,3,37,53,11,
MGTSC,Economics Organization  Mgmt MGEC40H3SLEC01,Winter,2023,Sillamaa,39,4,37,38,38,37,37,27,38,57,11,
MGTSC,Industrial Organization MGEC41H3SLEC01,Winter,2023,Sood,44,44,47,46,46,46,41,34,44,60,7,
MGTSC,Sports Data Analysis and Econ MGEC45H3SLEC01,Winter,2023,Krashinsky,46,47,48,46,46,46,46,32,44,52,19,
MGTSC,Eco of Human Resource Managmnt MGEC58H3SLEC01,Winter,2023,Turner,32,33,28,32,33,28,32,26,3,46,12,
MGTSC,Advanced Macroeconomic Theory MGED06H3SLEC01,Winter,2023,Cavenaile,5,42,35,38,38,33,38,32,27,26,6,
MGTSC,Intro to Derivative Markets MGFC30H3SLEC01,Winter,2023,Mazaheri,36,42,48,38,42,36,32,36,36,45,5,
MGTSC,Intro to Derivative Markets MGFC30H3SLEC02,Winter,2023,Mazaheri,43,43,37,42,4,37,42,38,35,46,6,
MGTSC,Investments MGFD10H3SLEC01,Winter,2023,Nozawa,47,47,49,47,47,47,47,36,44,37,13,
MGTSC,Investments MGFD10H3SLEC02,Winter,2023,Nozawa,48,49,48,46,46,45,46,38,46,57,16,
MGTSC,Investments MGFD10H3SLEC03,Winter,2023,Nozawa,45,46,49,46,47,46,46,33,46,58,14,
MGTSC,Financial Tech  App FinTech MGFD25H3SLEC30,Winter,2023,Chau,39,41,43,38,4,38,38,32,37,39,17,
MGTSC,Financial Tech  App FinTech MGFD25H3SLEC31,Winter,2023,Chau,48,48,47,42,46,44,45,31,44,32,10,
MGTSC,Risk Management MGFD30H3SLEC01,Winter,2023,Mazaheri,46,43,43,39,4,39,41,34,34,37,7,
MGTSC,Investor Psy  Behvrl Finance MGFD40H3SLEC01,Winter,2023,Martineau,48,46,5,46,48,46,43,36,46,28,8,
MGTSC,Investor Psy  Behvrl Finance MGFD40H3SLEC02,Winter,2023,Martineau,48,48,5,48,48,47,48,32,47,32,21,
MGTSC,Investor Psy  Behvrl Finance MGFD40H3SLEC03,Winter,2023,Martineau,49,48,5,49,49,47,47,3,48,33,10,
MGTSC,Financial Model Trading Strat MGFD60H3SLEC01,Winter,2023,Kang,38,38,42,38,38,34,36,28,32,30,5,
MGTSC,Manage People  Grps in Orgs MGHB02H3SLEC01,Winter,2023,McCarthy,43,45,49,44,45,43,42,29,42,56,15,
MGTSC,Manage People  Grps in Orgs MGHB02H3SLEC02,Winter,2023,McCarthy,41,41,46,41,42,39,41,3,4,57,23,
MGTSC,Human Resource Management MGHB12H3SLEC01,Winter,2023,Trougakos,34,37,44,31,33,33,3,33,33,62,7,
MGTSC,Human Resource Management MGHB12H3SLEC02,Winter,2023,Trougakos,41,43,44,38,41,41,36,34,38,57,12,
MGTSC,Human Resource Management MGHB12H3SLEC03,Winter,2023,Trougakos,44,46,5,46,46,48,42,3,44,56,5,
MGTSC,Management Skills MGHC02H3SLEC01,Winter,2023,Heathcote,4,44,46,43,41,41,39,29,44,40,7,
MGTSC,Management Skills MGHC02H3SLEC02,Winter,2023,Heathcote,41,42,48,39,41,42,41,36,4,40,9,
MGTSC,Management Skills MGHC02H3SLEC04,Winter,2023,AddoBekoe,36,36,36,44,42,36,42,36,4,24,5,
MGTSC,Intro to Industrial Relations MGHC53H3SLEC01,Winter,2023,AddoBekoe,34,31,38,33,35,31,34,29,34,35,8,
MGTSC,Leadership MGHD14H3SLEC01,Winter,2023,Trougakos,46,46,5,46,46,43,44,32,48,30,9,
MGTSC,HR Recruitment and Selection MGHD25H3SLEC01,Winter,2023,Hansen,37,38,4,42,43,33,33,4,33,23,6,
MGTSC,Training and Development MGHD26H3SLEC01,Winter,2023,Saks,39,42,44,4,42,4,36,3,4,37,23,
MGTSC,Internationl Orgnztnl Behavior MGIB02H3SLEC02,Winter,2023,Talukder,21,3,17,31,33,2,26,33,26,26,7,
MGTSC,Intrtnl Capstone Case Analysis MGID79H3SLEC01,Winter,2023,McElheran,36,34,33,33,34,29,34,39,31,18,7,
MGTSC,Principles of Marketing MGMA01H3SLEC03,Winter,2023,Aggarwal,37,42,43,42,4,37,36,3,36,41,10,
MGTSC,Principles of Marketing MGMA01H3SLEC04,Winter,2023,Aggarwal,45,45,47,47,47,45,43,38,45,22,6,
MGTSC,Principles of Marketing MGMA01H3SLEC05,Winter,2023,Aggarwal,43,46,46,41,42,41,41,32,44,46,10,
MGTSC,Consumer Behaviour MGMC02H3SLEC01,Winter,2023,McConkey,4,41,47,41,43,39,34,3,43,36,7,
MGTSC,Product Management  Branding MGMC11H3SLEC01,Winter,2023,McConkey,41,42,41,39,39,4,4,29,42,39,9,
MGTSC,Sem in Consumer Psychology I MGMD10H3SLEC01,Winter,2023,Aggarwal,49,47,47,47,49,47,4,33,44,19,7,
MGTSC,Analytics for Decision Making MGOC10H3SLEC01,Winter,2023,Quan,43,4,45,42,42,38,37,35,34,44,11,
MGTSC,Analytics for Decision Making MGOC10H3SLEC02,Winter,2023,Quan,43,44,45,45,44,44,36,34,41,38,10,
MGTSC,Analytics for Decision Making MGOC10H3SLEC03,Winter,2023,Quan,35,36,33,4,38,31,33,35,32,47,10,
MGTSC,Intro Business Data Analytics MGOC15H3SLEC01,Winter,2023,Sekar,46,46,48,46,48,46,44,31,47,39,31,
MGTSC,Operations Management MGOC20H3SLEC01,Winter,2023,Quan,3,37,33,38,38,3,28,27,28,54,6,
MGTSC,Operations Management MGOC20H3SLEC02,Winter,2023,Quan,37,38,43,46,43,39,34,32,39,57,9,
MGTSC,Operations Management MGOC20H3SLEC30,Winter,2023,Quan,33,4,4,42,42,4,32,28,3,42,6,
MGTSC,Public Management MGSC03H3SLEC01,Winter,2023,Constantinou,4,38,41,38,4,39,38,3,35,37,10,
MGTSC,Management Ethics MGSC14H3SLEC01,Winter,2023,Constantinou,35,35,35,34,35,35,35,25,35,58,11,
MGTSC,Legal Environment Business I MGSC30H3SLEC01,Winter,2023,Guiyab,48,47,47,46,47,44,46,29,47,51,9,
MGTSC,Managing in Information Eco MGSD15H3SLEC01,Winter,2023,Yazdanian,44,46,46,44,44,43,47,33,38,20,8,
MGTSC,Introduction to Business MGTA01H3SLEC01,Winter,2023,Toor,33,36,37,31,33,32,3,24,33,300,30,
MGTSC,Managing Business Organization MGTA02H3SLEC01,Winter,2023,Toor,28,3,26,3,32,26,28,29,27,200,22,
MGTSC,Managing Business Organization MGTA02H3SLEC02,Winter,2023,Toor,31,32,31,29,3,27,28,27,28,278,29,
MGTSC,Foundations of Business Mgt MGTA05H3SLEC01,Winter,2023,Toor,3,34,31,32,33,3,32,31,32,226,33,
MGTSC,Managemnt Communications Coop MGTA36H3SLEC01,Winter,2023,Dharia,22,22,2,24,26,22,21,29,2,37,16,
MGTSC,Managemnt Communications Coop MGTA36H3SLEC02,Winter,2023,Shibaeva,43,41,45,4,4,4,4,26,41,36,8,
MGTSC,Managemnt Communications Coop MGTA36H3SLEC03,Winter,2023,Visan,33,35,35,36,36,34,38,21,36,25,8,
MGTSC,Managemnt Communications Coop MGTA36H3SLEC04,Winter,2023,Shibaeva,48,48,5,47,47,42,47,35,47,36,6,
MGTSC,Managemnt Communications Coop MGTA36H3SLEC05,Winter,2023,Shibaeva,45,46,48,45,45,43,44,34,43,39,8,
MGTSC,Managemnt Communications Coop MGTA36H3SLEC30,Winter,2023,Dharia,29,34,34,33,33,26,33,27,29,22,8,
MGTSC,Intro to Regression Analysis MGEC11H3FLEC01,Fall,2023,Yu,41,4,39,42,4,36,41,35,39,40,16,
MGTSC,Intro to Regression Analysis MGEC11H3FLEC02,Fall,2023,Yu,45,46,47,47,47,45,44,33,45,38,13,
MGTSC,Special Topics in Economics MGEC26H3FLEC01,Fall,2023,Turner,43,43,42,38,38,42,42,28,4,13,6,
MGTSC,Training and Development MGHD26H3SLEC01,Winter,2024,Saks,39,43,39,4,41,39,34,33,41,35,7,
MGTSC,Topics in Price Theory MGEC02H3SLEC01,Winter,2024,Mazaheri,45,45,45,44,44,43,43,33,43,48,12,
MGTSC,Topics in Price Theory MGEC02H3SLEC02,Winter,2024,Mazaheri,41,4,41,4,39,39,38,35,37,54,10,
MGTSC,Topics in Macroeconomic Theory MGEC06H3SLEC01,Winter,2024,Cavenaile,39,4,36,35,36,32,35,31,3,59,13,
MGTSC,Advancing Your Career Expl I COPB11H3FLEC01,Fall,2023,Thaskaran,32,39,43,38,41,36,36,22,39,66,32,
MGTSC,Advancing Your Career Expl I COPB11H3FLEC04,Fall,2023,McDowell Simmons,27,36,37,39,39,31,33,2,37,71,21,
MGTSC,Advancing Your Career Expl I COPB11H3FLEC05,Fall,2023,McDowell Simmons,32,35,4,37,37,35,33,24,35,78,26,
MGTSC,Introductory Financial ACC I MGAB01H3FLEC05,Fall,2023,Down,43,45,48,42,42,42,39,29,43,59,19,
MGTSC,Introductory Financial ACC I MGAB01H3FLEC06,Fall,2023,Shalev,42,43,44,45,46,42,38,34,41,43,23,
MGTSC,Introductory Financial ACC I MGAB01H3FLEC07,Fall,2023,Down,41,44,46,44,42,41,39,33,41,60,36,
MGTSC,Introductory Financial ACC I MGAB01H3FLEC08,Fall,2023,Down,42,45,48,43,43,43,37,31,43,59,18,
MGTSC,Introductory Financial ACC I  MGAB01H3FLEC10,Fall,2023,Hassanali,39,43,44,43,41,4,39,34,41,32,8,
MGTSC,Auditing MGAC10H3FLEC01,Fall,2023,Harvey,38,41,46,42,42,38,37,4,36,46,25,
MGTSC,Canadian Income Taxation I MGAC50H3FLEC01,Fall,2023,Ratnam,41,44,41,39,39,38,38,38,38,57,17,
MGTSC,Advanced Auditing MGAD20H3FLEC01,Fall,2023,Harvey,42,45,46,44,44,41,42,33,4,16,11,
MGTSC,Introduction to Microeconomics MGEA01H3FLEC01,Fall,2023,Ho,34,35,32,34,35,29,32,32,28,268,93,
MGTSC,Intro Microeconomics Math App MGEA02H3FLEC01,Fall,2023,Parkinson,35,35,33,34,35,29,31,34,3,353,126,
MGTSC,Intro Microeconomics Math App MGEA02H3FLEC02,Fall,2023,Parkinson,37,38,36,37,37,33,35,33,34,353,129,
MGTSC,Intro Microeconomics Math App MGEA02H3FLEC03,Fall,2023,Parkinson,39,41,39,4,39,36,38,35,36,308,132,
MGTSC,Price Theory MGEB01H3FLEC01,Fall,2023,Ho,34,35,3,33,32,27,29,32,27,98,22,
MGTSC,Price TheoryA Math Approach MGEB02H3FLEC01,Fall,2023,Mazaheri,37,36,34,37,37,29,3,32,27,77,22,
MGTSC,Price TheoryA Math Approach MGEB02H3FLEC02,Fall,2023,Mazaheri,37,39,34,36,37,32,31,35,32,78,20,
MGTSC,Price TheoryA Math Approach MGEB02H3FLEC03,Fall,2023,Mazaheri,35,33,29,36,37,29,3,35,29,75,15,
MGTSC,Price TheoryA Math Approach MGEB02H3FLEC04,Fall,2023,Mazaheri,42,41,39,42,41,37,36,37,35,79,20,
MGTSC,Price TheoryA Math Approach MGEB02H3FLEC05,Fall,2023,Mazaheri,38,4,37,4,4,33,37,39,33,78,16,
MGTSC,Price TheoryA Math Approach MGEB02H3FLEC06,Fall,2023,Mazaheri,39,38,37,38,37,34,38,38,34,78,19,
MGTSC,Macroeconomics Math Approach MGEB06H3FLEC01,Fall,2023,Parkinson,41,41,39,39,37,34,39,36,38,73,16,
MGTSC,Macroeconomics Math Approach MGEB06H3FLEC02,Fall,2023,Parkinson,34,35,33,33,33,29,29,39,27,75,15,
MGTSC,Macroeconomics Math Approach MGEB06H3FLEC03,Fall,2023,Parkinson,43,45,44,42,45,39,39,29,38,71,16,
MGTSC,Sports Data Analysis and Econ MGEC45H3SLEC01,Winter,2024,Krashinsky,43,45,48,43,43,43,45,31,44,47,22,
MGTSC,Strategic Management Seminar MGSD01H3SLEC01,Winter,2024,Laurence,41,41,49,43,43,47,44,29,49,20,7,
MGTSC,Special Topics in Economics MGEC25H3SLEC01,Winter,2024,Sood,39,37,41,37,37,37,44,33,39,19,7,
MGTSC,Risk Management MGFD30H3SLEC01,Winter,2024,Mazaheri,37,4,38,38,42,34,34,35,4,45,11,
MGTSC,Sem in Consumer Psychology I MGMD10H3SLEC01,Winter,2024,Aggarwal,49,47,47,47,47,46,47,34,47,20,7,
MGTSC,Sem in Consumer Psychology I MGMD10H3SLEC02,Winter,2024,Aggarwal,5,48,48,46,46,47,5,33,49,19,9,
MGTSC,Workshop in Economic Research MGED50H3SLEC01,Winter,2024,Krashinsky,47,49,5,49,5,5,49,33,5,7,7,
MGTSC,Eco of Public Sector Taxation MGEC31H3FLEC01,Fall,2023,Krashinsky,39,41,44,39,4,4,4,34,41,26,7,
MGTSC,Eco of Human Resource Managmnt MGEC58H3FLEC01,Fall,2023,Krashinsky,49,49,5,48,49,5,47,29,48,35,22,
MGTSC,Money and Banking MGEC71H3FLEC01,Fall,2023,Parkinson,39,41,39,39,38,35,38,33,36,58,16,
MGTSC,Money and Banking MGEC71H3FLEC02,Fall,2023,Parkinson,43,44,41,38,4,37,42,26,36,58,16,
MGTSC,Economic Development MGEC81H3FLEC01,Fall,2023,Frazer,4,41,41,38,39,39,4,33,38,57,28,
MGTSC,Intl Aspects of Dev Policy MGEC82H3FLEC01,Fall,2023,Frazer,43,43,44,42,41,42,42,3,43,58,24,
MGTSC,Advanced Microeconomic Theory MGED02H3FLEC01,Fall,2023,Ho,46,44,42,4,42,38,42,32,4,19,5,
MGTSC,TheoryPract Regression Analy MGED11H3FLEC01,Fall,2023,Yu,46,46,46,48,47,44,43,27,44,30,14,
MGTSC,Intermediate Finance MGFC10H3FLEC04,Fall,2023,Riddiough,44,44,46,44,44,43,39,37,42,59,18,
MGTSC,Intro to Derivative Markets MGFC30H3FLEC01,Fall,2023,Wei,43,42,41,43,42,36,4,38,38,59,21,
MGTSC,Intro to Derivative Markets MGFC30H3FLEC02,Fall,2023,Wei,42,43,45,47,47,41,44,39,37,59,15,
MGTSC,International Financial Mngmnt MGFC50H3FLEC01,Fall,2023,Riddiough,46,46,47,43,43,42,44,34,44,25,10,
MGTSC,International Financial Mngmnt MGFC50H3FLEC02,Fall,2023,Riddiough,47,48,49,46,46,45,45,34,44,43,14,
MGTSC,Risk Management MGFD30H3FLEC01,Fall,2023,Wei,47,44,47,45,43,44,45,39,42,40,14,
MGTSC,Financial Model Trading Strat MGFD60H3FLEC01,Fall,2023,Chau,45,39,4,44,44,34,41,35,36,20,11,
MGTSC,Human Resource Management MGHA12H3FLEC01,Fall,2023,Trougakos,39,44,46,38,38,37,39,34,37,64,19,
MGTSC,Human Resource Management MGHA12H3FLEC02,Fall,2023,Trougakos,36,41,44,39,4,36,34,34,34,66,30,
MGTSC,Human Resource Management MGHA12H3FLEC03,Fall,2023,Trougakos,37,41,43,37,38,36,38,36,35,63,18,
MGTSC,Human Resource Management MGHA12H3FLEC05,Fall,2023,Nassif,4,45,46,43,43,4,39,27,42,63,27,
MGTSC,Manage People  Grps in Orgs MGHB02H3FLEC01,Fall,2023,McCarthy,44,45,45,46,44,42,44,35,44,61,17,
MGTSC,Manage People  Grps in Orgs MGHB02H3FLEC02,Fall,2023,McCarthy,43,45,48,44,44,42,43,32,41,65,24,
MGTSC,Manage People  Grps in Orgs MGHB02H3FLEC03,Fall,2023,McCarthy,39,41,45,41,4,39,39,29,39,65,14,
MGTSC,Management Skills MGHC02H3FLEC02,Fall,2023,Heathcote,35,41,43,38,39,38,35,33,4,42,12,
MGTSC,Business Negotiation MGHC52H3FLEC01,Fall,2023,Radhakrishnan,39,43,47,38,36,41,42,26,43,34,12,
MGTSC,Leadership MGHD14H3FLEC01,Fall,2023,Trougakos,43,44,43,41,43,4,44,26,43,27,8,
MGTSC,Occupational Hlth  Safety Mgt MGHD24H3FLEC01,Fall,2023,McCarthy,4,45,48,43,45,43,4,29,45,26,8,
MGTSC,HR Planning and Strategy MGHD27H3FLEC01,Fall,2023,Saks,38,45,38,42,39,37,36,37,35,38,13,
MGTSC,International Human Resources MGIA12H3FLEC01,Fall,2023,Connelly,37,42,44,43,43,36,32,34,38,33,10,
MGTSC,International Human Resources MGIA12H3FLEC02,Fall,2023,Connelly,3,35,34,37,36,28,28,35,29,40,10,
MGTSC,International Human Resources MGIA12H3FLEC03,Fall,2023,Connelly,35,4,43,37,37,35,34,34,34,24,10,
MGTSC,Intrntnl Corporate Strategy MGIC01H3FLEC01,Fall,2023,Jin,47,47,42,43,42,45,47,32,5,15,6,
MGTSC,Internationl Leadership Skills MGIC02H3FLEC01,Fall,2023,Heathcote,31,35,43,38,36,34,33,33,35,39,12,
MGTSC,Intro to Intrntnl Business Law MGID40H3FLEC01,Fall,2023,Zemel,44,46,41,39,4,41,43,31,41,20,8,
MGTSC,Intrtnl Capstone Case Analysis MGID79H3FLEC01,Fall,2023,McElheran,37,35,38,43,42,38,35,42,33,16,6,
MGTSC,Principles of Marketing MGMA01H3FLEC01,Fall,2023,Aggarwal,37,39,44,37,4,37,34,27,4,60,21,
MGTSC,Principles of Marketing MGMA01H3FLEC02,Fall,2023,Aggarwal,4,39,43,42,43,37,38,29,39,56,16,
MGTSC,Principles of Marketing MGMA01H3FLEC03,Fall,2023,Dewan,37,39,39,4,39,38,37,28,4,52,18,
MGTSC,Principles of Marketing MGMA01H3FLEC04,Fall,2023,Aggarwal,41,43,44,4,4,41,41,28,42,50,23,
MGTSC,Principles of Marketing MGMA01H3FLEC05,Fall,2023,Aggarwal,39,42,4,4,41,37,39,3,41,60,27,
MGTSC,Marketing Management MGMB01H3FLEC01,Fall,2023,Dewan,43,44,43,42,41,38,4,43,35,38,13,
MGTSC,Marketing Management MGMB01H3FLEC02,Fall,2023,Dewan,43,43,47,43,45,4,44,46,4,29,10,
MGTSC,Marketing Management MGMB01H3FLEC03,Fall,2023,Dewan,41,44,44,43,43,39,38,42,36,38,10,
MGTSC,Marketing Management MGMB01H3FLEC04,Fall,2023,Dewan,48,46,48,48,46,46,44,44,41,26,8,
MGTSC,Marketing Management MGMB01H3FLEC05,Fall,2023,Dewan,45,48,45,43,45,43,43,42,41,40,13,
MGTSC,Market Research MGMC01H3FLEC01,Fall,2023,Dewan,41,38,37,35,37,33,37,44,36,38,10,
MGTSC,Consumer Behaviour MGMC02H3FLEC01,Fall,2023,McConkey,46,47,46,48,49,46,46,32,46,42,10,
MGTSC,Product Management  Branding MGMC11H3FLEC01,Fall,2023,McConkey,41,42,42,37,4,39,41,33,39,42,15,
MGTSC,AdvertisingTheory to Practice MGMC12H3FLEC01,Fall,2023,Aggarwal,47,47,47,48,48,46,47,29,48,43,18,
MGTSC,Pricing Strategy MGMC13H3FLEC01,Fall,2023,Dewan,46,47,48,47,46,44,45,41,45,41,11,
MGTSC,Sem in Consumer Psychology I MGMD10H3FLEC01,Fall,2023,Aggarwal,44,43,44,44,44,42,44,34,44,20,5,
MGTSC,Analytics for Decision Making MGOC10H3FLEC01,Fall,2023,Dewan,33,33,37,37,38,3,27,34,28,50,26,
MGTSC,Analytics for Decision Making MGOC10H3FLEC02,Fall,2023,Dewan,39,39,39,4,39,32,35,33,36,56,17,
MGTSC,Analytics for Decision Making MGOC10H3FLEC03,Fall,2023,Dewan,38,4,38,34,38,36,3,26,34,40,5,
MGTSC,Analytics for Decision Making MGOC10H3FLEC04,Fall,2023,Dewan,31,32,32,31,32,29,29,29,31,53,15,
MGTSC,Operations Management MGOC20H3FLEC01,Fall,2023,Quan,43,4,43,4,41,39,34,3,42,59,12,
MGTSC,Operations Management MGOC20H3FLEC02,Fall,2023,Quan,41,45,42,43,43,41,4,33,42,62,19,
MGTSC,Entrepreneurship MGSB22H3FLEC01,Fall,2023,McConkey,38,38,41,38,4,39,36,25,42,56,10,
MGTSC,Entrepreneurship MGSB22H3FLEC02,Fall,2023,McConkey,39,43,46,43,43,39,4,31,41,60,15,
MGTSC,Corporate Strategy MGSC01H3FLEC01,Fall,2023,Jin,45,43,41,42,42,39,36,36,39,33,10,
MGTSC,BusinessGovernment Relations MGSC05H3FLEC01,Fall,2023,Stark,42,41,44,44,43,42,39,26,43,60,14,
MGTSC,Management Ethics MGSC14H3FLEC01,Fall,2023,Stark,47,47,49,47,48,46,45,25,46,63,19,
MGTSC,Management Ethics MGSC14H3FLEC02,Fall,2023,Constantinou,44,43,45,42,44,41,4,28,44,63,18,
MGTSC,Consulting and Contracting MGSC20H3FLEC01,Fall,2023,Shibaeva,45,44,47,42,43,43,43,36,45,60,21,
MGTSC,Legal Environment Business I MGSC30H3FLEC01,Fall,2023,Guiyab,47,46,49,44,46,44,42,28,46,44,9,
MGTSC,Special Topics in Strategy MGSD91H3FLEC01,Fall,2023,Jin,49,48,48,47,42,43,46,33,44,19,9,
MGTSC,Introduction to Business MGTA01H3FLEC01,Fall,2023,Toor,33,36,36,35,35,33,33,25,38,335,89,
MGTSC,Introduction to Business MGTA01H3FLEC02,Fall,2023,Toor,32,35,36,33,34,31,32,26,35,329,105,
MGTSC,Management Communications MGTA38H3FLEC01,Fall,2023,Shibaeva,41,42,46,39,42,39,42,34,39,27,11,
MGTSC,Management Communications MGTA38H3FLEC02,Fall,2023,Finn,4,44,44,41,44,4,39,34,37,29,13,
MGTSC,Management Communications MGTA38H3FLEC03,Fall,2023,Shibaeva,41,43,44,41,41,39,39,33,39,27,18,
MGTSC,Management Communications MGTA38H3FLEC04,Fall,2023,Heathcote,43,38,41,39,4,36,38,33,36,30,10,
MGTSC,Management Communications MGTA38H3FLEC05,Fall,2023,Heathcote,36,41,46,39,42,38,39,33,39,30,12,
MGTSC,Management Communications MGTA38H3FLEC10,Fall,2023,Visan,31,33,28,31,3,29,3,31,25,27,13,
MGTSC,Management Communications MGTA38H3FLEC11,Fall,2023,Finn,36,4,44,43,42,37,36,33,35,30,13,
MGTSC,Management Communications MGTA38H3FLEC12,Fall,2023,Finn,36,35,43,38,36,33,38,36,36,24,12,
MGTSC,Comp Prog Apps for Business MGTC28H3FLEC01,Fall,2023,Chau,48,48,49,46,45,47,45,32,46,25,11,
MGTSC,Adv Your Career Exploration COPB10Y3SLEC01,Summer,2023,Mello da Silva,38,43,48,43,45,38,4,25,42,18,6,
MGTSC,Intermed Financial Account II MGAC02H3YLEC01,Summer,2023,Kong,45,43,42,45,45,38,42,37,36,24,10,
MGTSC,Management Information Systems MGAC70H3YLEC01,Summer,2023,Kong,34,34,38,31,33,28,34,31,32,31,9,
MGTSC,Management Control Systems MGAD40H3YLEC01,Summer,2023,Kong,38,38,44,42,42,4,44,3,38,19,5,
MGTSC,Corp Governance  Strategy CPA MGAD45H3YLEC01,Summer,2023,Kong,41,43,48,43,43,4,45,34,39,22,8,
MGTSC,Price TheoryA Math Approach MGEB02H3YLEC01,Summer,2023,Mazaheri,41,41,41,45,45,39,39,32,37,67,11,
MGTSC,Price TheoryA Math Approach MGEB02H3YLEC02,Summer,2023,Mazaheri,37,4,36,37,41,38,29,31,37,66,10,
MGTSC,Quantitative Methods in Eco I MGEB11H3YLEC01,Summer,2023,Yu,41,42,39,41,42,38,35,28,4,100,17,
MGTSC,Quantitative Methods in Eco II MGEB12H3YLEC01,Summer,2023,Mazaheri,35,35,33,34,35,33,3,28,34,48,11,
MGTSC,Quantitative Methods in Eco II MGEB12H3YLEC02,Summer,2023,Mazaheri,37,37,36,36,34,32,3,35,34,73,11,
MGTSC,Intermediate Finance MGFC10H3SLEC01,Summer,2023,Ahmed,41,44,42,42,42,38,37,34,38,51,25,
MGTSC,Intermediate Finance MGFC10H3SLEC02,Summer,2023,Ahmed,41,42,4,42,42,37,38,34,38,58,37,
MGTSC,Personal Financial Management MGFC20H3SLEC01,Summer,2023,Ahmed,39,41,39,37,36,33,36,35,31,38,19,
MGTSC,Manage People  Grps in Orgs MGHB02H3FLEC02,Summer,2023,Hansen,33,36,35,32,35,31,33,38,29,57,17,
MGTSC,Manage People  Grps in Orgs MGHB02H3FLEC03,Summer,2023,Hansen,32,32,32,33,35,28,28,38,25,60,13,
MGTSC,Human Resource Management MGHB12H3SLEC01,Summer,2023,MacDonald,29,32,32,3,32,28,28,35,28,55,13,
MGTSC,Management Skills MGHC02H3FLEC01,Summer,2023,Heathcote,38,43,44,39,43,39,4,35,4,40,12,
MGTSC,Management Skills MGHC02H3FLEC02,Summer,2023,Heathcote,38,4,42,42,42,38,36,3,38,42,5,
MGTSC,Quantitative Methods in Eco II MGEB12H3FLEC01,Fall,2023,Mazaheri,38,41,41,41,42,37,35,32,36,80,20,
MGTSC,Quantitative Methods in Eco II MGEB12H3FLEC02,Fall,2023,Mazaheri,38,37,33,35,36,28,3,32,28,79,11,
MGTSC,Topics in Price Theory MGEC02H3FLEC01,Fall,2023,Sillamaa,43,44,44,42,41,39,41,35,39,54,17,
MGTSC,Topics in Price Theory MGEC02H3FLEC02,Fall,2023,Sillamaa,43,44,44,43,46,43,41,31,42,22,12,
MGTSC,Topics in Macroeconomic Theory MGEC06H3FLEC01,Fall,2023,Karimzada,43,43,42,41,4,38,4,32,36,57,33,
MGTSC,Quantitative Methods in Eco I MGEB11H3FLEC01,Fall,2023,Yu,42,41,41,42,42,37,36,33,37,116,33,
MGTSC,Quantitative Methods in Eco I MGEB11H3FLEC02,Fall,2023,Yu,39,4,38,41,42,37,38,31,38,153,29,
MGTSC,Quantitative Methods in Eco I MGEB11H3FLEC03,Fall,2023,Yu,38,39,37,38,39,33,34,32,35,109,30,
MGTSC,Corp Governance  Strategy CPA MGAD45H3SLEC01,Winter,2024,Kong,41,43,43,44,42,41,4,31,41,25,10,
MGTSC,Consumer Behaviour MGMC02H3SLEC01,Winter,2024,McConkey,44,48,48,46,47,48,42,26,49,41,10,
MGTSC,Comp Prog Apps for Business MGTC28H3SLEC01,Winter,2024,Chau,42,39,39,38,41,37,38,37,37,22,9,
MGTSC,Economic Development MGEC81H3SLEC01,Winter,2024,Frazer,38,38,41,41,44,38,39,26,39,60,11,
MGTSC,Canadian Income Taxation I MGAC50H3SLEC01,Winter,2024,Ratnam,38,39,34,36,36,29,35,41,26,22,8,
MGTSC,Canadian Income Taxation II MGAD65H3SLEC01,Winter,2024,Ratnam,42,41,39,37,4,38,38,36,32,33,9,
MGTSC,Auditing MGAC10H3SLEC01,Winter,2024,Harvey,45,45,49,46,46,44,44,39,39,14,8,
MGTSC,Adv ACC Case AnalysisCapstone MGAD70H3SLEC01,Winter,2024,Kong,41,44,43,43,44,38,42,3,43,24,16,
MGTSC,Adv Your Career Expl MIB II COPB14H3SLEC01,Winter,2024,Cook,4,37,48,42,43,43,4,21,43,50,15,
MGTSC,Advanced Auditing MGAD20H3SLEC01,Winter,2024,Harvey,38,38,43,39,39,38,33,33,33,28,16,
MGTSC,Advancing Your Career Expl II COPB12H3SLEC03,Winter,2024,Chiba,34,4,43,39,4,39,39,23,39,80,20,
MGTSC,Advancing Your Career Expl II COPB12H3SLEC04,Winter,2024,McDowell Simmons,33,36,38,37,37,35,35,26,36,78,28,
MGTSC,Advancing Your Career Expl II COPB12H3SLEC05,Winter,2024,Chiba,29,36,39,4,38,34,36,22,36,78,17,
MGTSC,Analytics for Decision Making MGOC10H3SLEC01,Winter,2024,Quan,4,41,43,46,46,4,35,3,4,50,21,
MGTSC,Analytics for Decision Making MGOC10H3SLEC02,Winter,2024,Quan,45,43,44,48,48,39,35,31,4,57,11,
MGTSC,Analytics for Decision Making MGOC10H3SLEC03,Winter,2024,Quan,43,44,42,44,43,41,39,31,42,56,18,
