Department,Division,Course Name,Last Name,Term,Year,INS1,INS2,INS3,INS4,INS5,INS6,APSC001,APSC002,APSC003,APSC004,APSC005,APSC006,APSC007,APSC008,Number Invited,Number Responses,Response Ratio,Course Code
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0105,Yoo,Winter,2023,3.8,3.8,3.1,3.9,3.9,3.1,3.8,3.1,3.1,2.8,3.4,3.6,2.5,,132,21,15.9,ECE110H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0106,Mojahedi,Winter,2023,4.3,4.5,4.1,3.8,3.7,3.8,4,4.3,3,4.2,3.4,4,4.3,,111,12,10.8,ECE110H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-S-LEC0101,Kinsella,Winter,2023,3.7,3.7,4.2,3.5,3.8,3.8,3.7,4.2,4,4,3.8,4.2,4.2,,24,6,25,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-S-LEC0101,Runke,Winter,2023,3.7,3.7,4,3.5,3.8,3.8,3.7,4.2,4,4,3.8,4.2,4.2,,24,6,25,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Halldorson,Winter,2023,2.6,2.9,3.2,3,3.1,2.5,3.1,3.2,4.4,2.8,3.2,3.1,3.2,,229,47,20.5,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Kosteski,Winter,2023,2.6,2.9,2.7,3,3.1,2.5,3.1,3,4.4,2.8,3.2,3,3,,229,47,20.5,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Nolan,Winter,2023,2.6,2.9,3.3,3,3.1,2.5,3.1,3.2,4.4,3,3.2,3.3,3.2,,229,47,20.5,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Halldorson,Winter,2023,3.1,3,3.2,3.2,3.3,2.6,3.2,3.1,4.3,3,3.1,3.1,3,,274,55,20.1,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Kosteski,Winter,2023,3.1,3,3.1,3.2,3.3,2.6,3.2,3.1,4.3,2.9,3.1,3.1,3,,274,55,20.1,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Nolan,Winter,2023,3.1,3,3.4,3.2,3.3,2.6,3.2,3.2,4.3,3.1,3.1,3.1,3.3,,274,55,20.1,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Plataniotis,Winter,2023,3.1,3,3,3.2,3.3,2.6,3.2,3.1,4.3,2.9,3.1,2.9,2.9,,274,55,20.1,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0103,Halldorson,Winter,2023,2.7,2.8,3.1,3.2,3.2,2.6,3,3.1,4.3,2.9,3.2,2.9,3.2,,409,67,16.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0103,Kosteski,Winter,2023,2.7,2.8,2.5,3.2,3.2,2.6,3,2.7,4.3,2.6,3.2,2.7,2.8,,409,67,16.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0103,Nolan,Winter,2023,2.7,2.8,3.3,3.2,3.2,2.6,3,3.2,4.3,2.9,3.2,3.3,3.4,,409,67,16.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0103,Plataniotis,Winter,2023,2.7,2.8,2.6,3.2,3.2,2.6,3,2.8,4.3,2.7,3.2,2.7,2.8,,409,67,16.4,APS112H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0101,Goodfellow,Winter,2023,4.4,4.5,4.7,4.4,4.4,4.1,4.5,4.4,3.3,4.1,3.6,4.5,4.5,,222,55,24.8,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0101,Kinsella,Winter,2023,4.4,4.5,4.6,4.4,4.4,4.1,4.5,4.5,3.3,4.1,3.6,4.5,4.6,,222,55,24.8,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0102,Beck,Winter,2023,4,4.3,4.4,4.4,4.3,4.1,4.1,4.1,3,3.6,3.6,4.4,4.6,,135,37,27.4,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0103,Rosu,Winter,2023,3.9,4,3.3,3.9,3.8,3.4,3.8,3.5,3,3.3,3,3.3,3.1,,96,23,24,APS106H1
AE1,APSC,INTRO TO CHEM ENG.  APP. CHEM CHE191H1-S-LEC0101,Bender,Winter,2023,3,3.5,3.3,2.8,3.6,3.2,2.3,3.9,1.5,3.6,2.2,3.7,3.5,,120,21,17.5,CHE191H1
AE1,APSC,INTRO TO CIVIL ENG. CIV191H1-S-LEC0101,Bentz,Winter,2023,4.2,4.7,4.7,3.8,4.1,4.5,3.6,4.7,1.7,4.4,3.6,4.7,4.7,,87,22,25.3,CIV191H1
AE1,APSC,INTRO TO MECH. INDUST. ENG. MIE191H1-S-LEC0101,Olechowski,Winter,2023,3.8,4.3,4.6,3.6,3.6,4.1,3.2,4.5,1.3,4.1,2.8,4.3,4.6,,226,36,15.9,MIE191H1
AE1,APSC,INTRO. TO MAT. SCI.  ENG. MSE191H1-S-LEC0101,Ramsay,Winter,2023,3.6,3.8,4.5,3.3,3.5,4,3.1,4.5,2.1,3.6,3.5,4,4.4,,58,11,19,MSE191H1
AE1,APSC,INTRO.TO ELEC. COMP.ENG./SEM ECE191H1-S-LEC0101,Wang,Winter,2023,3,3.2,3.6,2.8,2.8,3.2,2.5,3.6,1.5,3.5,2.4,3.3,3.5,,229,20,8.7,ECE191H1
AE1,APSC,MATERIALS ENG PROC. AND APP. MSE120H1-S-LEC0101,Grozea,Winter,2023,3.6,3.8,3.3,3.6,3.8,3,3.5,3.1,3,2.8,3.9,3,3.2,,71,25,35.2,MSE120H1
AE1,APSC,MATERIALS ENG PROC. AND APP. MSE120H1-S-LEC0101,Howe,Winter,2023,3.6,3.8,3.5,3.6,3.8,3,3.5,4,3,3.4,3.9,3.8,3.1,,71,25,35.2,MSE120H1
AE1,APSC,MECHANICS CIV100H1-S-LEC0101,Seica,Winter,2023,3.6,3.4,3,3.2,3,2.7,3.3,2.8,4.2,2.6,2.8,3.5,3.2,,127,20,15.7,CIV100H1
AE1,APSC,TRACK ONE SEMINAR APS191H1-S-LEC0101,Variawa,Winter,2023,3.2,4.1,4.1,3.3,3.4,3.7,2.5,3.8,1.4,3.8,2.3,4.2,4.3,,197,34,17.3,APS191H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0101,Ronzon Lavie,Fall,2022,4,3.6,2.8,3.4,3.3,2.5,3.4,2.6,4.3,2.9,2.8,3.2,2.8,,124,50,40.3,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0102,Chan,Fall,2022,4.2,4.2,4.4,3.7,3.6,3.4,3.9,4,4.4,3.7,3.4,4.4,4.5,,118,56,47.5,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0103,Ronzon Lavie,Fall,2022,4.2,4.1,3.6,3.8,3.7,3.1,3.8,3.3,4.4,3.2,3.1,3.5,3.2,,122,48,39.3,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0104,Karimian Pour,Fall,2022,4.2,4,4.2,3.9,3.8,3.4,3.8,3.5,4.3,3.2,3.4,4.3,4.1,,129,65,50.4,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0105,Karimian Pour,Fall,2022,4.3,4.3,4.3,3.9,3.9,3.4,3.9,3.5,4.3,3.3,3.3,4.3,4.3,,127,55,43.3,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0106,McGregor,Fall,2022,4.4,4.1,4.4,3.6,3.7,3.4,3.6,3.5,4.4,3.5,3,4.2,4.1,,124,51,41.1,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0107,Johnstone,Fall,2022,3.6,3.5,2.9,3.3,3.2,2.7,3.2,2.5,4.1,2.4,2.6,3.2,2.7,,105,47,44.8,MAT188H1
AE1,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0108,Papyan,Fall,2022,3.9,3.6,3.9,3.5,3.3,3.1,3.3,3.8,4.3,3.1,2.9,3.5,3.5,,114,39,34.2,MAT188H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0101,Sukmadji,Fall,2022,3.8,3.8,3.9,3.4,3.3,3.1,3.6,3.8,3.4,3.5,3,3.7,3.9,,111,42,37.8,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0102,Parnell-Hendrickson,Fall,2022,3.8,3.7,3.9,3.3,3.3,2.7,3.3,3.6,3.7,3.4,2.8,4.1,4.1,,104,44,42.3,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0103,Parnell-Hendrickson,Fall,2022,3.4,3.4,3.3,3.2,3,2.5,3.2,3.3,3.5,2.9,2.9,3.8,3.5,,106,41,38.7,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0104,Olano Espinosa,Fall,2022,3.1,3,2.6,3.1,3.1,2.3,2.9,2.5,3.5,2.5,2.7,3.1,2.7,,109,39,35.8,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0105,Uppal,Fall,2022,3.8,3.5,3.4,3.5,3.4,2.9,3.6,3.4,3.4,3.2,3,3.5,3.4,,111,36,32.4,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0106,McGregor,Fall,2022,4.2,4.1,4.4,3.5,3.5,3.7,3.8,4.1,3.6,3.8,3.2,4.2,4.2,,115,46,40,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0107,Palacios Armesto,Fall,2022,3.7,3.4,3.8,3.2,3.2,2.8,3.4,3.5,3.6,3.1,2.8,3.6,3.9,,99,38,38.4,MAT186H1
AE1,APSC,CALCULUS 1 MAT186H1-F-LEC0108,Uppal,Fall,2022,3.7,3.5,3.2,3.3,3.3,2.8,3.2,3.1,3.4,2.8,2.9,3.5,3.1,,108,29,26.9,MAT186H1
AE1,APSC,CALCULUS FOR ENGINEERS II APS163H1-F-LEC0101,Kerr,Fall,2022,4.2,4.4,4.6,4.3,4.5,4.3,4.3,4.1,2.9,3.8,3.9,4.4,4.5,,80,24,30,APS163H1
AE1,APSC,ENG.CHEMISTRY  MATERIALS SCI. APS110H1-F-LEC0101,Ramsay,Fall,2022,4.4,4.6,4.9,4.4,4.6,4.6,4.2,4.8,2.6,4.3,4.1,4.8,4.8,,408,146,35.8,APS110H1
AE1,APSC,ENG.CHEMISTRY  MATERIALS SCI. APS110H1-F-LEC0102,Gu,Fall,2022,4.2,4.4,4.4,4.3,4.4,4,3.9,4.4,2.8,3.9,3.9,4.5,4.4,,240,69,28.8,APS110H1
AE1,APSC,ENG.CHEMISTRY  MATERIALS SCI. APS110H1-F-LEC0103,Jia,Fall,2022,4,4.2,3.8,4.3,4.3,3.8,3.7,4,2.6,3.3,3.6,3.8,3.3,,277,103,37.2,APS110H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0101,Kinsella,Fall,2022,3,3.4,3.9,3.4,3.5,2.8,3.4,4,4.1,3.6,3.4,3.9,4,,307,102,33.2,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0101,Nolan,Fall,2022,3,3.4,3.6,3.4,3.5,2.8,3.4,3.6,4.1,3.4,3.4,3.6,3.7,,307,102,33.2,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0101,Sheridan,Fall,2022,3,3.4,3.4,3.4,3.5,2.8,3.4,3.5,4.1,3.2,3.4,3.5,3.6,,307,102,33.2,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0102,McCahan,Fall,2022,2.7,3.2,3.3,3.3,3.3,2.5,3.1,3.7,3.9,3.1,3.2,3.4,3.4,,346,139,40.2,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0102,Nolan,Fall,2022,2.7,3.2,3.1,3.3,3.3,2.5,3.1,3.3,3.9,2.9,3.2,3.1,3.2,,346,139,40.2,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0102,Sheridan,Fall,2022,2.7,3.2,3,3.3,3.3,2.5,3.1,3.2,3.9,2.8,3.2,3.1,3.1,,346,139,40.2,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0103,Nolan,Fall,2022,3.2,3.4,3.3,3.3,3.3,2.8,3.2,3.4,4,3.1,3.3,3.4,3.4,,298,85,28.5,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0103,Sheridan,Fall,2022,3.2,3.4,3.1,3.3,3.3,2.8,3.2,3.3,4,3.1,3.3,3.3,3.5,,298,85,28.5,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0103,Variawa,Fall,2022,3.2,3.4,3.9,3.3,3.3,2.8,3.2,3.9,4,3.6,3.3,3.7,3.9,,298,85,28.5,APS111H1
AE1,APSC,CALCULUS 1 MAT186H1-S-LEC0101,Cohen,Winter,2022,4.6,4.7,4.7,4.3,4.6,4.1,4.6,5,3.1,4.9,4.3,4.7,4.4,,21,7,33.3,MAT186H1
AE1,APSC,CALCULUS 2 MAT187H1-S-LEC0101,Parnell-Hendrickson,Winter,2022,4.4,4.4,3.7,4.2,4.2,4.2,4.3,3.7,3,3.7,3.8,3.9,3.7,,423,84,19.9,MAT187H1
AE1,APSC,CALCULUS 2 MAT187H1-S-LEC0101,Parsch,Winter,2022,4.4,4.4,4.7,4.2,4.2,4.2,4.3,4.3,3,4.2,3.8,4.4,4.6,,423,84,19.9,MAT187H1
AE1,APSC,CALCULUS 2 MAT187H1-S-LEC0102,Breeling,Winter,2022,4.4,4.4,4.7,3.9,4,3.9,4.1,4,3.4,3.8,3.8,4.3,4.7,,234,39,16.7,MAT187H1
AE1,APSC,CALCULUS 2 MAT187H1-S-LEC0102,Cohen,Winter,2022,4.4,4.4,4.3,3.9,4,3.9,4.1,4.2,3.4,4,3.8,4.2,4.1,,234,39,16.7,MAT187H1
AE1,APSC,CALCULUS 2 MAT187H1-S-LEC0103,Panchenko,Winter,2022,4.4,4.3,3.6,4.2,3.9,4,4.1,3.7,3.1,3.5,3.5,3.9,3.8,,226,43,19,MAT187H1
AE1,APSC,CALCULUS 2 MAT187H1-S-LEC0103,Parsch,Winter,2022,4.4,4.3,4.7,4.2,3.9,4,4.1,4.4,3.1,4,3.5,4.5,4.8,,226,43,19,MAT187H1
AE1,APSC,COMPUTER FUNDAMENTAL APS105H1-S-LEC0101,Shokrollah-Timorabadi,Winter,2022,4.4,4.3,4.6,3.8,3.6,3.6,4.1,4.2,3.9,3.7,2.8,4.5,4.4,,102,51,50,APS105H1
AE1,APSC,COMPUTER FUNDAMENTAL APS105H1-S-LEC0102,Shokrollah-Timorabadi,Winter,2022,4.5,4.5,4.6,4,3.7,3.7,4.1,4.3,3.8,4.1,2.6,4.5,4.2,,110,43,39.1,APS105H1
AE1,APSC,COMPUTER FUNDAMENTAL APS105H1-S-LEC0103,Li,Winter,2022,4.3,4.5,4.7,4.1,4.1,4.3,4.4,4.7,3.8,4.2,3.5,4.7,4.8,,80,19,23.8,APS105H1
AE1,APSC,COMPUTER FUNDAMENTAL APS105H1-S-LEC0104,Emara,Winter,2022,4.4,4.6,4.8,4.4,4,4.2,4.3,4.3,3.5,4,3.1,4.7,4.8,,136,61,44.9,APS105H1
AE1,APSC,DYNAMICS MIE100H1-S-LEC0101,Sullivan,Winter,2022,4,4.1,3.3,4.1,3.9,3.2,3.8,3.4,3.7,3.4,3.5,3.5,3.3,,111,21,18.9,MIE100H1
AE1,APSC,DYNAMICS MIE100H1-S-LEC0102,Ali,Winter,2022,3.8,3.6,3.2,3.6,3.5,2.7,3.6,3.4,3.7,3,2.8,3.4,2.9,,115,28,24.4,MIE100H1
AE1,APSC,DYNAMICS MIE100H1-S-LEC0103,You,Winter,2022,3.9,3.8,3.4,3.8,3.7,2.9,3.7,3.6,3.5,3.3,3.1,4.4,3.8,,75,14,18.7,MIE100H1
AE1,APSC,DYNAMICS MIE100H1-S-LEC0104,Sinclair,Winter,2022,4.2,4.2,4.9,4,3.8,3.7,4.1,4.9,3.5,4.4,3.5,4.5,4.6,,126,19,15.1,MIE100H1
AE1,APSC,DYNAMICS MIE100H1-S-LEC0105,Sinclair,Winter,2022,3.8,3.9,4.1,3.3,3.1,2.9,3.3,4.5,3.4,3.9,3.1,3.4,3.3,,79,12,15.2,MIE100H1
AE1,APSC,DYNAMICS MIE100H1-S-LEC0106,Essel,Winter,2022,4.1,4.2,4.8,3.9,3.9,3.6,4,4.7,3.7,4.5,3.3,4.9,4.9,,92,17,18.5,MIE100H1
AE1,APSC,EARTH SYSTEMS SCIENCE CIV185H1-S-LEC0101,Peterson,Winter,2022,4,4,4.4,4.2,4.3,4,3.7,4.5,2.5,3.7,3.9,3.9,3.3,,100,39,39,CIV185H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0101,Mojahedi,Winter,2022,4.1,4.1,3.8,3.9,4,3.6,4.3,4.1,3.5,3.8,3.4,4.2,3.9,,108,21,19.4,ECE110H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0102,Liu,Winter,2022,4.2,4.4,4.5,3.7,3.8,3.7,4,4.3,3.3,3.8,3.5,4.5,4.6,,137,28,20.4,ECE110H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0103,Aitchison,Winter,2022,4.7,4.6,4.4,4,4.1,4,4.3,4.3,3.4,4,3.9,4.7,4.9,,78,14,18,ECE110H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0104,Bardakjian,Winter,2022,4,3.6,2.1,3.6,3.4,2.6,3.5,3.2,3.5,2.4,2.8,2.8,2,,142,27,19,ECE110H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0105,Liu,Winter,2022,3.9,3.9,4.2,3.5,3.5,3.3,3.6,4,3.8,3.9,3.1,4.3,4.3,,147,33,22.5,ECE110H1
AE1,APSC,ELECT.FUNDAMENTALS ECE110H1-S-LEC0106,Yoo,Winter,2022,2.8,3.1,3,2.9,2.8,2.2,2.8,2.8,3.3,2.9,2.5,3.5,3.1,,93,14,15.1,ECE110H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-S-LEC0101,Bazylak,Winter,2022,3.5,3.5,4.3,3.5,3.8,3.5,3.8,4,3.3,3.5,4.5,4,4,,20,5,25,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-S-LEC0101,Runke,Winter,2022,3.5,3.5,4.5,3.5,3.8,3.5,3.8,4,3.3,3.5,4.5,4,4,,20,5,25,APS111H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Bazylak,Winter,2022,2.7,2.7,2.8,2.7,2.6,2.3,2.8,3,4.2,2.6,2.7,2.7,2.8,,440,103,23.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Kosteski,Winter,2022,2.7,2.7,2.9,2.7,2.6,2.3,2.8,3,4.2,2.6,2.7,2.8,2.9,,440,103,23.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Nolan,Winter,2022,2.7,2.7,3,2.7,2.6,2.3,2.8,2.9,4.2,2.6,2.7,2.8,2.9,,440,103,23.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Sheridan,Winter,2022,2.7,2.7,3.1,2.7,2.6,2.3,2.8,2.9,4.2,2.6,2.7,2.7,2.9,,440,103,23.4,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Bazylak,Winter,2022,2.7,2.9,2.8,2.9,2.8,2.4,2.9,3.1,4.2,2.6,2.8,3,3,,502,108,21.5,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Kosteski,Winter,2022,2.7,2.9,2.9,2.9,2.8,2.4,2.9,3,4.2,2.6,2.8,3,3.1,,502,108,21.5,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Nolan,Winter,2022,2.7,2.9,3,2.9,2.8,2.4,2.9,3,4.2,2.6,2.8,3.1,3.1,,502,108,21.5,APS112H1
AE1,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0102,Sheridan,Winter,2022,2.7,2.9,3.1,2.9,2.8,2.4,2.9,3.1,4.2,2.6,2.8,3.2,3.2,,502,108,21.5,APS112H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0101,Goodfellow,Winter,2022,4.2,4.2,4.5,4.2,4.2,3.7,4,4.4,3.4,4.1,3.5,4.3,4.4,,146,34,23.3,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0101,Kinsella,Winter,2022,4.2,4.2,4.5,4.2,4.2,3.7,4,4.4,3.4,4,3.5,4.4,4.6,,146,34,23.3,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0102,Goodfellow,Winter,2022,4.5,4.4,4.6,4.3,4.4,3.8,4,4.6,2.6,3.9,3.2,4.4,4.5,,140,11,7.9,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0102,Kinsella,Winter,2022,4.5,4.4,4.5,4.3,4.4,3.8,4,4.6,2.6,3.9,3.2,4.5,4.5,,140,11,7.9,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0103,Beck,Winter,2022,4.5,4.7,4.3,4.2,4.2,4.1,4.3,4.6,3.4,3.6,3.6,4.7,4.9,,99,20,20.2,APS106H1
AE1,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0104,Rosu,Winter,2022,3.9,4.2,2.4,3.9,3.9,3.1,3.6,2.6,3.4,1.9,3.1,2.7,2.4,,90,11,12.2,APS106H1
AE1,APSC,INTRO TO CHEM ENG.  APP. CHEM CHE191H1-S-LEC0101,Bender,Winter,2022,3.2,4,4.4,3.6,3.7,3.8,2.7,4.6,1.2,4.2,2.7,3.8,4.1,,135,13,9.6,CHE191H1
AE1,APSC,INTRO TO CIVIL ENG. CIV191H1-S-LEC0101,Bentz,Winter,2022,3.9,4.4,4.6,3.8,3.6,4.3,2.6,4.5,1.2,3.6,2.8,4.2,4.2,,100,17,17,CIV191H1
AE1,APSC,INTRO TO MECH. INDUST. ENG. MIE191H1-S-LEC0101,Bussmann,Winter,2022,4.1,4.4,4.5,4,4.1,4.6,3.2,4.6,1.4,4.1,3.3,4.8,4.8,,208,33,15.9,MIE191H1
AE1,APSC,INTRO. TO MAT. SCI.  ENG. MSE191H1-S-LEC0101,Lu,Winter,2022,3.2,3.9,4,3.3,3.8,3.8,3,4.3,2.3,3.8,3.2,3.9,4.3,,60,14,23.3,MSE191H1
AE1,APSC,INTRO.TO ELEC. COMP.ENG./SEM ECE191H1-S-LEC0101,Adve,Winter,2022,3.6,3.6,3.6,3.1,3.2,3.5,2.7,3.9,1.5,3.6,2.5,3.5,4,,227,31,13.7,ECE191H1
AE1,APSC,MATERIALS ENG PROC. AND APP. MSE120H1-S-LEC0101,Howe,Winter,2022,3,3.2,2.2,3.5,3.5,2.5,3.1,3.4,2.7,2.6,3.2,2.8,2.3,,72,22,30.6,MSE120H1
AE1,APSC,MECHANICS CIV100H1-S-LEC0101,Seica,Winter,2022,3,3.6,2.9,3.7,3.5,3.3,3.4,2.9,3.6,2.2,2.8,3.7,3,,84,11,13.1,CIV100H1
AE1,APSC,MINERAL ENGINEERING MIN120H1-S-LEC0101,Williams,Winter,2022,4.2,3.6,3.6,3.6,3.2,3.4,3.2,4.4,3,3.4,3.6,4,3.6,,24,5,20.8,MIN120H1
AE1,APSC,TRACK ONE SEMINAR APS191H1-S-LEC0101,Kilkenny Rocheleau,Winter,2022,3.5,4.2,3.9,3.8,4,4,3,3.7,1.2,3.8,3.4,3.9,4,,232,40,17.2,APS191H1
AE1,APSC,TRACK ONE SEMINAR APS191H1-S-LEC0101,Variawa,Winter,2022,3.5,4.2,4.6,3.8,4,4,3,4.2,1.2,4.2,3.4,4.3,4.4,,232,40,17.2,APS191H1
AE1,APSC,INTRO CHEM MATLS PERSPECTIVE APS164H1-F-LEC0101,Ramsay,Fall,2022,4.8,4.4,4.8,4.2,4.2,4.4,4.2,4.6,3.2,3.8,4,4.2,5,,28,5,17.9,APS164H1
AE1,APSC,MECHANICS APS160H1-F-LEC0101,Seica,Fall,2022,3.6,3.5,2.7,3.5,3.3,2.5,3.5,2.4,4,2.5,2.9,3,3.4,,45,11,24.4,APS160H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0101,Mercan,Fall,2022,4.2,4.2,3.9,3.9,3.8,3.3,4,3.7,3.6,3.4,3.2,4.3,4.1,,120,39,32.5,CIV100H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0102,Packer,Fall,2022,4.4,4.5,4.4,4.3,4,3.8,4.4,4.6,3.5,4,3.6,4.6,4.7,,117,41,35,CIV100H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0103,Bu,Fall,2022,4.3,4.4,4.8,4.3,3.9,4,4.2,4.4,3.5,4.3,3.5,4.7,4.9,,117,53,45.3,CIV100H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0104,Tao,Fall,2022,4.2,4.3,4.1,3.9,3.9,3.4,3.8,3.6,3.6,3.7,3.4,3.9,4,,114,39,34.2,CIV100H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0105,Seica,Fall,2022,4.1,4.1,2.9,3.7,3.4,3,3.9,3.1,3.9,3,3,3.7,3.5,,124,41,33.1,CIV100H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0106,Packer,Fall,2022,4.3,4.4,4.4,4.4,4.3,4,4.2,4.2,3.6,3.8,3.6,4.3,4.6,,119,37,31.1,CIV100H1
AE1,APSC,MECHANICS CIV100H1-F-LEC0108,Seica,Fall,2022,3.5,3.3,2.8,3.1,2.6,2.3,3.1,2.5,3.6,2.8,2.4,3.2,3.2,,109,32,29.4,CIV100H1
AE1,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0101,Stickel,Fall,2022,2.6,3.1,3.7,3.4,3.4,3.2,2.8,3.7,2.2,3.7,2.7,3.8,4,,313,98,31.3,APS100H1
AE1,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0102,Variawa,Fall,2022,2.7,3.1,3.8,3.4,3.6,3.1,2.9,3.7,1.9,3.6,2.8,3.8,3.9,,329,88,26.7,APS100H1
AE1,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0103,Kilkenny Rocheleau,Fall,2022,2.6,3,3.2,3.2,3.4,3,2.7,3.3,2.1,3.3,2.8,3.5,3.5,,333,84,25.2,APS100H1
AE1,APSC,CALCULUS FOR ENGINEERS II APS163H1-F-LEC0101,Kerr,Summer,2022,3.4,3.7,3.8,2.9,2.4,2.3,3.3,3.1,4.3,2.4,2.3,3.4,3.7,,60,7,11.7,APS163H1
